,Gender,Ever_Married,Age,Graduated,Work_Experience,Family_Size,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Spending_Score_High,Spending_Score_Low,Var_1_Cat_2,Var_1_Cat_3,Var_1_Cat_4,Var_1_Cat_5,Var_1_Cat_6,Var_1_Cat_7
824,0,1,46,1,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
825,1,1,53,1,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
826,1,1,65,1,0.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
827,0,0,22,0,0.0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
828,1,1,65,1,1.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
829,0,1,39,1,0.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
830,1,1,84,1,0.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
831,1,0,37,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
832,1,1,28,1,8.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
833,0,1,82,0,0.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
834,0,1,87,1,0.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
835,0,0,69,1,1.0,5.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
836,0,1,51,1,3.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
837,0,1,74,1,1.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
838,0,1,79,1,1.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
839,0,0,21,0,9.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
840,0,0,20,0,5.0,5.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
841,0,0,43,1,3.0,1.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
842,0,0,25,0,1.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
843,1,0,43,1,0.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
844,0,0,42,1,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
845,1,0,25,1,10.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
846,1,1,59,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
847,0,0,49,1,0.0,5.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
848,0,0,32,0,1.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
849,1,1,36,1,8.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
850,1,1,45,1,9.0,3.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
851,1,0,29,1,3.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
852,1,1,37,1,0.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
853,0,1,48,1,1.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
854,0,0,65,1,0.0,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
855,1,0,39,0,1.0,2.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
856,1,0,25,0,1.0,7.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
857,0,1,49,0,5.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
858,0,1,77,1,1.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
859,0,0,38,1,9.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
860,1,0,19,1,0.0,6.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
861,0,1,76,1,1.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
862,1,0,28,1,0.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
863,1,1,51,1,1.0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
864,0,0,28,1,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
865,0,0,42,1,0.0,1.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
866,1,1,45,1,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
867,1,1,63,1,6.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
868,0,0,18,0,0.0,6.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
869,1,0,26,1,7.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
870,1,1,31,1,3.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
871,1,0,43,1,5.0,4.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
872,0,1,60,1,7.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
873,0,0,36,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
874,1,0,32,0,1.0,4.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
875,1,1,68,1,3.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
876,1,1,60,1,1.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
877,0,0,42,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
878,0,0,18,0,6.0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
879,1,1,69,0,0.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
880,0,0,42,1,0.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
881,0,1,70,1,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
882,1,0,25,1,1.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
883,1,1,56,1,1.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
884,0,0,40,1,9.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
885,1,0,23,0,1.0,6.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
886,0,0,20,0,3.0,4.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
887,0,0,39,1,2.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
888,0,0,19,0,0.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
889,1,0,28,1,3.0,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
890,1,1,40,0,1.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
891,0,1,60,1,1.0,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
892,1,0,33,0,3.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
893,1,1,20,0,14.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
894,0,0,35,0,7.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
895,1,0,27,1,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
896,0,1,42,1,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
897,1,1,30,0,0.0,4.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
898,0,1,56,1,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
899,1,1,28,1,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
900,0,1,38,1,6.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
901,1,0,26,1,9.0,1.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
902,1,0,36,0,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
903,1,0,56,0,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
904,1,0,26,1,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
905,1,0,28,1,4.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
906,1,0,32,0,0.0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
907,0,0,52,1,4.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
908,0,0,23,0,0.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
909,1,0,23,0,3.0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
910,1,1,50,1,0.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
911,1,1,26,1,3.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
912,1,1,40,1,8.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
913,0,1,53,1,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
914,1,1,63,1,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
915,1,1,62,1,0.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
916,0,0,38,1,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
917,0,1,57,0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
918,0,0,43,1,9.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
919,1,0,21,0,1.0,3.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
920,1,0,22,0,0.0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
921,1,1,68,1,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
922,0,0,28,1,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
923,1,1,33,1,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
924,0,0,38,1,8.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
925,1,0,23,0,0.0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
926,0,0,41,1,3.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
927,0,0,41,1,3.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
928,0,0,39,1,4.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
929,0,1,49,0,9.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
930,0,1,33,1,3.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
931,1,1,79,0,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
932,1,1,38,1,6.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
933,1,0,21,0,1.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
934,0,1,68,1,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
935,1,0,31,1,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
936,1,1,46,0,1.0,3.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
937,1,1,35,1,9.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
938,0,0,42,1,8.0,3.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
939,1,1,87,0,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
940,0,0,38,1,8.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
941,0,1,88,0,2.0,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
942,0,0,42,1,9.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
943,0,1,26,1,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
944,1,1,35,1,0.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
945,0,1,41,0,3.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
946,1,1,37,1,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,0,1,41,1,8.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
948,1,0,35,1,6.0,5.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
949,0,0,33,1,0.0,9.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
950,0,1,61,1,2.0,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
951,0,0,19,0,1.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
952,0,0,50,1,4.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
953,0,1,48,0,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
954,1,1,57,0,1.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
955,0,1,72,0,1.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
956,0,0,39,0,4.0,3.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
957,0,1,49,1,0.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
958,0,0,41,1,0.0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
959,1,1,65,0,2.0,7.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
960,0,0,22,0,0.0,3.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
961,0,0,23,0,0.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
962,0,1,41,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
963,0,1,42,1,0.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
964,1,0,18,0,0.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
965,1,1,49,0,1.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
966,0,1,40,0,0.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
967,1,1,50,0,1.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
968,0,0,19,0,6.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
969,1,0,22,0,0.0,6.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
970,1,0,23,0,1.0,8.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
971,1,0,27,1,4.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
972,1,1,55,0,0.0,8.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
973,1,1,32,0,1.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
974,1,1,57,0,3.0,2.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
975,1,1,80,0,0.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
976,1,1,43,0,0.0,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
977,0,1,79,0,1.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
978,1,0,25,0,1.0,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
979,0,1,58,1,0.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
980,0,1,78,1,3.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
981,1,1,76,1,1.0,2.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
982,1,0,27,0,1.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
983,1,1,47,1,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
984,1,1,43,1,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
985,1,0,31,1,1.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
986,1,0,27,0,0.0,7.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
987,1,0,31,1,0.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
988,1,1,46,1,1.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
989,1,1,48,1,1.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
990,1,1,51,1,3.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
991,1,1,57,0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
992,0,0,30,1,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
993,0,0,37,1,3.0,3.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
994,0,0,31,1,14.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
995,1,1,49,1,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
996,1,1,56,1,1.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
997,1,1,83,0,8.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
998,1,0,32,1,3.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
999,1,1,63,1,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1000,0,1,71,1,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1001,1,1,50,0,0.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1002,1,0,31,1,4.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1003,1,1,60,0,0.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1004,0,1,71,1,8.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1005,1,1,49,1,0.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1006,1,1,74,1,9.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1007,1,1,51,1,1.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1008,1,1,61,0,0.0,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1009,1,0,46,1,0.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1010,1,1,39,0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1011,1,1,85,1,1.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1012,0,1,31,1,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1013,1,1,39,1,4.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1014,0,1,48,0,1.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1015,1,1,71,1,0.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1016,0,0,31,1,3.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1017,0,0,32,1,0.0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1018,0,1,55,0,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1019,1,1,46,1,0.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1020,1,1,53,1,3.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1021,1,1,50,1,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1022,1,0,45,1,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1023,1,1,33,0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1024,0,1,29,0,5.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1025,1,0,35,1,8.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1026,1,0,25,0,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1027,1,0,26,1,0.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1028,1,0,48,1,1.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1029,1,1,66,0,0.0,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1030,0,1,38,0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1031,1,1,65,1,2.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1032,1,1,87,0,1.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1033,1,0,20,0,1.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1034,1,0,19,0,0.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1035,1,0,22,0,9.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1036,1,0,18,0,0.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1037,1,0,18,0,1.0,9.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1038,1,0,19,0,0.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1039,1,0,19,0,1.0,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1040,1,0,22,0,0.0,8.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1041,1,0,31,0,4.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1042,1,1,63,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1043,1,0,43,1,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1044,1,0,73,0,0.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1045,0,1,39,0,0.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1046,1,0,31,1,1.0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1047,1,0,31,1,0.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1048,1,1,43,0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1049,1,1,52,0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1050,0,1,63,1,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1051,1,1,51,1,1.0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1052,1,1,35,1,1.0,7.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1053,0,1,32,0,3.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1054,0,1,39,1,9.0,4.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1055,0,0,25,0,1.0,6.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1056,1,0,20,0,0.0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1057,0,0,33,0,9.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1058,1,1,36,0,0.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1059,0,1,35,1,3.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1060,0,1,42,1,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1061,0,1,52,1,2.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1062,0,1,42,1,1.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1063,0,1,57,0,3.0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1064,0,0,30,1,1.0,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1065,0,1,73,1,1.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1066,1,1,66,1,3.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1067,0,1,62,1,9.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1068,0,1,36,1,4.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1069,1,0,33,0,0.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1070,1,0,28,0,0.0,8.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1071,0,1,48,1,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1072,0,1,53,1,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1073,0,1,27,0,1.0,3.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1074,0,1,71,0,0.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1075,1,1,35,1,9.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1076,0,0,41,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1077,0,1,39,0,0.0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1078,0,1,79,0,1.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1079,0,0,29,0,9.0,8.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1080,0,0,33,1,7.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1081,0,0,31,0,0.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1082,1,1,25,0,4.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1083,0,1,43,0,2.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1084,0,1,52,0,4.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1085,1,1,41,0,0.0,7.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1086,0,1,27,0,3.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1087,0,1,39,0,1.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1088,1,0,32,0,3.0,7.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1089,1,0,19,0,1.0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1090,1,1,58,0,1.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1091,1,0,30,1,1.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1092,0,0,31,1,0.0,6.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1093,0,1,43,0,3.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1094,0,1,63,0,3.0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1095,0,1,37,1,3.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1096,1,1,37,0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1097,0,1,31,1,9.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
